epoca,w1_0,w1_1,w1_2,w1_3,w1_4,w1_5,w1_6,w1_7,w1_8,w1_9,w1_10,w1_11,w1_12,w1_13,w1_14,w2_0,w2_1,w2_2,w2_3,w2_4,w2_5,w2_6,w2_7,w2_8,w2_9,b1_0,b1_1,b1_2,b1_3,b1_4,b2_0,b2_1
516.000000,0.139216,0.109396,0.119905,0.108913,-0.218116,0.154651,0.149003,0.152392,0.146077,-0.275263,0.163414,0.163708,0.147956,0.111214,-0.286842,-1.724957,1.761330,-1.531700,1.542345,-1.536912,1.517692,-1.168840,1.246881,4.503938,-4.441501,-2.077482,-1.807279,-1.794839,-1.361415,4.284103,1.625183,-1.722859
517.000000,0.139239,0.109428,0.119931,0.108932,-0.218146,0.154686,0.149029,0.152416,0.146091,-0.275318,0.163436,0.163719,0.147974,0.111229,-0.286906,-1.725526,1.761901,-1.532206,1.542852,-1.537415,1.518196,-1.169238,1.247280,4.505195,-4.442761,-2.078283,-1.808009,-1.795566,-1.362008,4.285337,1.625461,-1.723136
518.000000,0.139262,0.109459,0.119957,0.108950,-0.218176,0.154721,0.149055,0.152439,0.146105,-0.275373,0.163458,0.163730,0.147993,0.111245,-0.286970,-1.726094,1.762471,-1.532711,1.543358,-1.537917,1.518699,-1.169635,1.247678,4.506449,-4.444017,-2.079081,-1.808738,-1.796290,-1.362600,4.286568,1.625738,-1.723413
519.000000,0.139284,0.109491,0.119982,0.108969,-0.218206,0.154755,0.149081,0.152463,0.146119,-0.275428,0.163480,0.163740,0.148011,0.111260,-0.287034,-1.726661,1.763039,-1.533214,1.543863,-1.538418,1.519202,-1.170031,1.248075,4.507700,-4.445270,-2.079878,-1.809465,-1.797014,-1.363190,4.287796,1.626014,-1.723689
520.000000,0.139307,0.109522,0.120008,0.108987,-0.218235,0.154790,0.149106,0.152487,0.146133,-0.275482,0.163502,0.163751,0.148029,0.111276,-0.287098,-1.727226,1.763606,-1.533717,1.544367,-1.538917,1.519702,-1.170426,1.248471,4.508948,-4.446520,-2.080673,-1.810190,-1.797735,-1.363779,4.289020,1.626289,-1.723964
521.000000,0.139329,0.109553,0.120033,0.109006,-0.218265,0.154824,0.149132,0.152511,0.146147,-0.275536,0.163524,0.163762,0.148047,0.111291,-0.287162,-1.727790,1.764171,-1.534218,1.544870,-1.539415,1.520202,-1.170820,1.248867,4.510193,-4.447767,-2.081466,-1.810913,-1.798454,-1.364367,4.290241,1.626564,-1.724239
522.000000,0.139352,0.109585,0.120059,0.109024,-0.218295,0.154859,0.149157,0.152534,0.146160,-0.275591,0.163546,0.163773,0.148065,0.111307,-0.287226,-1.728353,1.764735,-1.534718,1.545371,-1.539913,1.520701,-1.171213,1.249261,4.511434,-4.449010,-2.082257,-1.811635,-1.799172,-1.364953,4.291458,1.626838,-1.724513
523.000000,0.139374,0.109616,0.120084,0.109042,-0.218324,0.154893,0.149183,0.152558,0.146174,-0.275645,0.163568,0.163784,0.148083,0.111322,-0.287289,-1.728914,1.765298,-1.535217,1.545871,-1.540408,1.521198,-1.171605,1.249654,4.512673,-4.450250,-2.083046,-1.812354,-1.799888,-1.365537,4.292673,1.627112,-1.724786
524.000000,0.139397,0.109647,0.120109,0.109060,-0.218354,0.154928,0.149208,0.152582,0.146188,-0.275699,0.163590,0.163795,0.148101,0.111338,-0.287353,-1.729474,1.765859,-1.535714,1.546370,-1.540903,1.521694,-1.171996,1.250047,4.513908,-4.451488,-2.083834,-1.813072,-1.800603,-1.366121,4.293884,1.627384,-1.725058
525.000000,0.139419,0.109678,0.120135,0.109078,-0.218383,0.154962,0.149234,0.152605,0.146202,-0.275753,0.163611,0.163806,0.148119,0.111353,-0.287416,-1.730032,1.766419,-1.536210,1.546868,-1.541397,1.522189,-1.172387,1.250438,4.515140,-4.452722,-2.084619,-1.813789,-1.801315,-1.366702,4.295091,1.627656,-1.725330
526.000000,0.139441,0.109708,0.120160,0.109096,-0.218412,0.154996,0.149259,0.152629,0.146215,-0.275806,0.163633,0.163817,0.148137,0.111369,-0.287479,-1.730590,1.766978,-1.536706,1.547364,-1.541889,1.522683,-1.172776,1.250829,4.516369,-4.453953,-2.085402,-1.814503,-1.802026,-1.367283,4.296296,1.627928,-1.725601
527.000000,0.139464,0.109739,0.120185,0.109114,-0.218442,0.155030,0.149284,0.152652,0.146229,-0.275860,0.163655,0.163828,0.148155,0.111384,-0.287542,-1.731145,1.767535,-1.537200,1.547860,-1.542380,1.523175,-1.173164,1.251218,4.517595,-4.455181,-2.086184,-1.815216,-1.802735,-1.367862,4.297497,1.628198,-1.725871
528.000000,0.139486,0.109770,0.120210,0.109132,-0.218471,0.155064,0.149309,0.152676,0.146243,-0.275913,0.163677,0.163839,0.148173,0.111400,-0.287605,-1.731700,1.768091,-1.537692,1.548354,-1.542870,1.523666,-1.173552,1.251607,4.518818,-4.456405,-2.086963,-1.815927,-1.803443,-1.368440,4.298695,1.628468,-1.726141
529.000000,0.139508,0.109800,0.120235,0.109150,-0.218500,0.155098,0.149335,0.152699,0.146256,-0.275966,0.163699,0.163850,0.148191,0.111415,-0.287668,-1.732253,1.768646,-1.538184,1.548847,-1.543359,1.524156,-1.173938,1.251994,4.520037,-4.457627,-2.087741,-1.816637,-1.804148,-1.369016,4.299890,1.628738,-1.726410
530.000000,0.139530,0.109831,0.120260,0.109168,-0.218529,0.155132,0.149360,0.152722,0.146270,-0.276020,0.163720,0.163861,0.148209,0.111430,-0.287731,-1.732805,1.769199,-1.538674,1.549339,-1.543847,1.524645,-1.174324,1.252381,4.521254,-4.458846,-2.088516,-1.817345,-1.804853,-1.369591,4.301082,1.629006,-1.726678
531.000000,0.139552,0.109861,0.120284,0.109186,-0.218558,0.155166,0.149385,0.152745,0.146283,-0.276073,0.163742,0.163872,0.148227,0.111446,-0.287794,-1.733356,1.769751,-1.539164,1.549829,-1.544333,1.525133,-1.174709,1.252767,4.522468,-4.460061,-2.089290,-1.818051,-1.805555,-1.370165,4.302271,1.629274,-1.726946
532.000000,0.139574,0.109892,0.120309,0.109204,-0.218586,0.155199,0.149410,0.152769,0.146297,-0.276125,0.163764,0.163883,0.148245,0.111461,-0.287856,-1.733905,1.770302,-1.539652,1.550319,-1.544818,1.525620,-1.175092,1.253152,4.523678,-4.461274,-2.090062,-1.818755,-1.806256,-1.370737,4.303456,1.629541,-1.727213
533.000000,0.139596,0.109922,0.120334,0.109222,-0.218615,0.155233,0.149435,0.152792,0.146311,-0.276178,0.163786,0.163894,0.148263,0.111477,-0.287919,-1.734453,1.770851,-1.540139,1.550807,-1.545303,1.526105,-1.175475,1.253536,4.524886,-4.462483,-2.090832,-1.819458,-1.806955,-1.371309,4.304639,1.629808,-1.727479
534.000000,0.139617,0.109952,0.120358,0.109239,-0.218644,0.155267,0.149460,0.152815,0.146324,-0.276231,0.163807,0.163905,0.148281,0.111492,-0.287981,-1.734999,1.771399,-1.540625,1.551294,-1.545786,1.526590,-1.175857,1.253919,4.526091,-4.463690,-2.091601,-1.820159,-1.807652,-1.371878,4.305818,1.630074,-1.727745
535.000000,0.139639,0.109982,0.120383,0.109257,-0.218672,0.155300,0.149485,0.152838,0.146337,-0.276283,0.163829,0.163916,0.148299,0.111507,-0.288044,-1.735545,1.771946,-1.541109,1.551780,-1.546267,1.527073,-1.176238,1.254301,4.527292,-4.464894,-2.092367,-1.820858,-1.808348,-1.372447,4.306994,1.630339,-1.728009
536.000000,0.139661,0.110012,0.120407,0.109275,-0.218701,0.155334,0.149509,0.152861,0.146351,-0.276336,0.163851,0.163927,0.148317,0.111523,-0.288106,-1.736089,1.772491,-1.541593,1.552265,-1.546748,1.527555,-1.176619,1.254683,4.528491,-4.466094,-2.093132,-1.821556,-1.809042,-1.373014,4.308167,1.630604,-1.728274
537.000000,0.139683,0.110042,0.120432,0.109292,-0.218729,0.155367,0.149534,0.152884,0.146364,-0.276388,0.163873,0.163938,0.148335,0.111538,-0.288168,-1.736631,1.773035,-1.542075,1.552749,-1.547228,1.528036,-1.176998,1.255063,4.529687,-4.467292,-2.093894,-1.822252,-1.809735,-1.373580,4.309337,1.630868,-1.728537
538.000000,0.139704,0.110072,0.120456,0.109310,-0.218757,0.155400,0.149559,0.152907,0.146378,-0.276440,0.163894,0.163949,0.148353,0.111553,-0.288230,-1.737173,1.773578,-1.542557,1.553231,-1.547706,1.528516,-1.177376,1.255443,4.530880,-4.468487,-2.094655,-1.822946,-1.810425,-1.374144,4.310504,1.631131,-1.728800
539.000000,0.139726,0.110102,0.120480,0.109327,-0.218785,0.155433,0.149584,0.152930,0.146391,-0.276492,0.163916,0.163960,0.148371,0.111569,-0.288292,-1.737713,1.774120,-1.543037,1.553713,-1.548184,1.528994,-1.177754,1.255821,4.532070,-4.469678,-2.095414,-1.823639,-1.811115,-1.374707,4.311668,1.631394,-1.729063
540.000000,0.139747,0.110132,0.120505,0.109345,-0.218814,0.155467,0.149608,0.152953,0.146405,-0.276544,0.163938,0.163972,0.148389,0.111584,-0.288354,-1.738252,1.774660,-1.543516,1.554193,-1.548660,1.529472,-1.178130,1.256199,4.533257,-4.470867,-2.096172,-1.824330,-1.811802,-1.375269,4.312829,1.631656,-1.729324
541.000000,0.139768,0.110161,0.120529,0.109362,-0.218842,0.155500,0.149633,0.152976,0.146418,-0.276596,0.163959,0.163983,0.148407,0.111599,-0.288415,-1.738790,1.775199,-1.543994,1.554672,-1.549135,1.529948,-1.178506,1.256576,4.534441,-4.472053,-2.096927,-1.825020,-1.812488,-1.375830,4.313987,1.631917,-1.729586
542.000000,0.139790,0.110191,0.120553,0.109380,-0.218870,0.155533,0.149657,0.152998,0.146431,-0.276647,0.163981,0.163994,0.148425,0.111615,-0.288477,-1.739326,1.775737,-1.544470,1.555150,-1.549609,1.530424,-1.178881,1.256952,4.535622,-4.473236,-2.097681,-1.825708,-1.813173,-1.376389,4.315142,1.632178,-1.729846
543.000000,0.139811,0.110221,0.120577,0.109397,-0.218897,0.155566,0.149682,0.153021,0.146444,-0.276699,0.164002,0.164005,0.148442,0.111630,-0.288539,-1.739861,1.776273,-1.544946,1.555627,-1.550082,1.530898,-1.179255,1.257327,4.536801,-4.474416,-2.098433,-1.826394,-1.813856,-1.376947,4.316294,1.632438,-1.730106
544.000000,0.139832,0.110250,0.120601,0.109414,-0.218925,0.155598,0.149706,0.153044,0.146458,-0.276750,0.164024,0.164016,0.148460,0.111645,-0.288600,-1.740395,1.776809,-1.545421,1.556103,-1.550554,1.531371,-1.179628,1.257701,4.537976,-4.475594,-2.099183,-1.827079,-1.814537,-1.377504,4.317443,1.632698,-1.730365
545.000000,0.139853,0.110279,0.120625,0.109432,-0.218953,0.155631,0.149731,0.153066,0.146471,-0.276801,0.164046,0.164027,0.148478,0.111661,-0.288661,-1.740928,1.777343,-1.545894,1.556578,-1.551025,1.531843,-1.180001,1.258075,4.539149,-4.476768,-2.099932,-1.827762,-1.815217,-1.378059,4.318589,1.632956,-1.730623
546.000000,0.139875,0.110309,0.120649,0.109449,-0.218981,0.155664,0.149755,0.153089,0.146484,-0.276853,0.164067,0.164038,0.148496,0.111676,-0.288723,-1.741459,1.777876,-1.546367,1.557051,-1.551495,1.532314,-1.180372,1.258447,4.540319,-4.477940,-2.100678,-1.828444,-1.815895,-1.378613,4.319732,1.633215,-1.730881
547.000000,0.139896,0.110338,0.120672,0.109466,-0.219008,0.155697,0.149780,0.153112,0.146497,-0.276904,0.164089,0.164049,0.148514,0.111691,-0.288784,-1.741990,1.778407,-1.546838,1.557524,-1.551963,1.532784,-1.180743,1.258819,4.541486,-4.479109,-2.101423,-1.829124,-1.816571,-1.379166,4.320872,1.633472,-1.731139
548.000000,0.139917,0.110367,0.120696,0.109483,-0.219036,0.155729,0.149804,0.153134,0.146511,-0.276954,0.164110,0.164060,0.148532,0.111706,-0.288845,-1.742519,1.778938,-1.547308,1.557995,-1.552431,1.533253,-1.181112,1.259190,4.542650,-4.480275,-2.102167,-1.829803,-1.817246,-1.379718,4.322010,1.633729,-1.731395
549.000000,0.139938,0.110396,0.120720,0.109500,-0.219063,0.155762,0.149828,0.153156,0.146524,-0.277005,0.164132,0.164072,0.148550,0.111722,-0.288906,-1.743046,1.779467,-1.547777,1.558466,-1.552897,1.533720,-1.181481,1.259560,4.543812,-4.481438,-2.102908,-1.830480,-1.817920,-1.380269,4.323144,1.633986,-1.731651
550.000000,0.139958,0.110425,0.120744,0.109517,-0.219090,0.155794,0.149852,0.153179,0.146537,-0.277056,0.164153,0.164083,0.148567,0.111737,-0.288966,-1.743573,1.779995,-1.548245,1.558935,-1.553363,1.534187,-1.181849,1.259929,4.544970,-4.482598,-2.103648,-1.831155,-1.818592,-1.380818,4.324275,1.634241,-1.731907
551.000000,0.139979,0.110454,0.120767,0.109534,-0.219118,0.155827,0.149876,0.153201,0.146550,-0.277106,0.164175,0.164094,0.148585,0.111752,-0.289027,-1.744098,1.780521,-1.548712,1.559403,-1.553827,1.534652,-1.182217,1.260297,4.546126,-4.483756,-2.104386,-1.831829,-1.819262,-1.381366,4.325404,1.634496,-1.732161
552.000000,0.140000,0.110483,0.120791,0.109551,-0.219145,0.155859,0.149900,0.153224,0.146563,-0.277157,0.164196,0.164105,0.148603,0.111767,-0.289088,-1.744623,1.781047,-1.549178,1.559871,-1.554290,1.535117,-1.182583,1.260664,4.547279,-4.484911,-2.105122,-1.832501,-1.819931,-1.381913,4.326530,1.634751,-1.732416
553.000000,0.140021,0.110512,0.120814,0.109568,-0.219172,0.155891,0.149924,0.153246,0.146576,-0.277207,0.164218,0.164116,0.148621,0.111782,-0.289148,-1.745146,1.781571,-1.549643,1.560337,-1.554753,1.535580,-1.182948,1.261031,4.548430,-4.486063,-2.105857,-1.833172,-1.820598,-1.382458,4.327653,1.635005,-1.732669
554.000000,0.140041,0.110540,0.120837,0.109585,-0.219199,0.155923,0.149948,0.153268,0.146589,-0.277257,0.164239,0.164127,0.148639,0.111798,-0.289209,-1.745667,1.782094,-1.550107,1.560802,-1.555214,1.536043,-1.183313,1.261397,4.549578,-4.487212,-2.106590,-1.833841,-1.821264,-1.383003,4.328773,1.635258,-1.732922
555.000000,0.140062,0.110569,0.120861,0.109602,-0.219226,0.155956,0.149972,0.153290,0.146602,-0.277307,0.164261,0.164139,0.148656,0.111813,-0.289269,-1.746188,1.782616,-1.550570,1.561266,-1.555674,1.536504,-1.183677,1.261762,4.550723,-4.488359,-2.107321,-1.834509,-1.821928,-1.383546,4.329890,1.635511,-1.733174
556.000000,0.140083,0.110598,0.120884,0.109619,-0.219253,0.155988,0.149996,0.153313,0.146615,-0.277357,0.164282,0.164150,0.148674,0.111828,-0.289329,-1.746707,1.783137,-1.551032,1.561729,-1.556133,1.536965,-1.184040,1.262126,4.551865,-4.489503,-2.108051,-1.835175,-1.822591,-1.384088,4.331005,1.635763,-1.733426
557.000000,0.140103,0.110626,0.120907,0.109635,-0.219280,0.156020,0.150020,0.153335,0.146628,-0.277407,0.164304,0.164161,0.148692,0.111843,-0.289389,-1.747226,1.783656,-1.551493,1.562191,-1.556591,1.537424,-1.184402,1.262489,4.553004,-4.490644,-2.108779,-1.835840,-1.823252,-1.384629,4.332117,1.636015,-1.733677
558.000000,0.140124,0.110655,0.120930,0.109652,-0.219306,0.156052,0.150044,0.153357,0.146641,-0.277457,0.164325,0.164172,0.148710,0.111858,-0.289449,-1.747743,1.784175,-1.551952,1.562652,-1.557048,1.537882,-1.184764,1.262852,4.554141,-4.491783,-2.109505,-1.836503,-1.823912,-1.385168,4.333226,1.636266,-1.733928
559.000000,0.140144,0.110683,0.120953,0.109669,-0.219333,0.156083,0.150068,0.153379,0.146654,-0.277506,0.164346,0.164183,0.148727,0.111873,-0.289509,-1.748259,1.784692,-1.552411,1.563112,-1.557504,1.538339,-1.185125,1.263213,4.555276,-4.492919,-2.110230,-1.837165,-1.824570,-1.385706,4.334332,1.636516,-1.734178
560.000000,0.140164,0.110711,0.120976,0.109686,-0.219360,0.156115,0.150091,0.153401,0.146667,-0.277556,0.164368,0.164195,0.148745,0.111889,-0.289569,-1.748774,1.785208,-1.552869,1.563570,-1.557959,1.538795,-1.185484,1.263574,4.556407,-4.494052,-2.110953,-1.837825,-1.825227,-1.386244,4.335435,1.636766,-1.734427
561.000000,0.140185,0.110740,0.120999,0.109702,-0.219386,0.156147,0.150115,0.153423,0.146680,-0.277605,0.164389,0.164206,0.148763,0.111904,-0.289629,-1.749287,1.785723,-1.553325,1.564028,-1.558413,1.539251,-1.185843,1.263934,4.557536,-4.495182,-2.111674,-1.838484,-1.825883,-1.386780,4.336536,1.637015,-1.734676
562.000000,0.140205,0.110768,0.121022,0.109719,-0.219413,0.156179,0.150139,0.153445,0.146693,-0.277654,0.164410,0.164217,0.148781,0.111919,-0.289688,-1.749800,1.786237,-1.553781,1.564485,-1.558866,1.539705,-1.186202,1.264294,4.558662,-4.496310,-2.112394,-1.839141,-1.826536,-1.387314,4.337634,1.637263,-1.734924
563.000000,0.140225,0.110796,0.121045,0.109735,-0.219439,0.156210,0.150162,0.153467,0.146705,-0.277703,0.164432,0.164228,0.148798,0.111934,-0.289748,-1.750311,1.786749,-1.554235,1.564941,-1.559318,1.540158,-1.186559,1.264652,4.559786,-4.497436,-2.113112,-1.839797,-1.827189,-1.387848,4.338729,1.637511,-1.735172
564.000000,0.140245,0.110824,0.121068,0.109752,-0.219465,0.156242,0.150186,0.153489,0.146718,-0.277752,0.164453,0.164239,0.148816,0.111949,-0.289807,-1.750821,1.787261,-1.554689,1.565396,-1.559769,1.540610,-1.186916,1.265010,4.560907,-4.498558,-2.113828,-1.840451,-1.827840,-1.388381,4.339822,1.637759,-1.735419
565.000000,0.140265,0.110852,0.121091,0.109768,-0.219491,0.156273,0.150209,0.153510,0.146731,-0.277801,0.164474,0.164251,0.148834,0.111964,-0.289867,-1.751330,1.787771,-1.555142,1.565849,-1.560219,1.541061,-1.187272,1.265367,4.562026,-4.499678,-2.114543,-1.841104,-1.828489,-1.388912,4.340912,1.638006,-1.735666
566.000000,0.140285,0.110880,0.121114,0.109785,-0.219518,0.156305,0.150233,0.153532,0.146744,-0.277850,0.164496,0.164262,0.148851,0.111979,-0.289926,-1.751838,1.788280,-1.555593,1.566302,-1.560668,1.541511,-1.187627,1.265723,4.563142,-4.500796,-2.115256,-1.841755,-1.829137,-1.389442,4.341999,1.638252,-1.735911
567.000000,0.140305,0.110907,0.121136,0.109801,-0.219544,0.156336,0.150256,0.153554,0.146757,-0.277899,0.164517,0.164273,0.148869,0.111994,-0.289985,-1.752345,1.788788,-1.556044,1.566754,-1.561116,1.541961,-1.187981,1.266078,4.564255,-4.501911,-2.115968,-1.842405,-1.829784,-1.389971,4.343083,1.638498,-1.736157
568.000000,0.140325,0.110935,0.121159,0.109817,-0.219570,0.156367,0.150280,0.153576,0.146769,-0.277947,0.164538,0.164284,0.148887,0.112009,-0.290044,-1.752851,1.789295,-1.556493,1.567205,-1.561563,1.542409,-1.188334,1.266432,4.565366,-4.503023,-2.116678,-1.843054,-1.830429,-1.390499,4.344165,1.638743,-1.736402
569.000000,0.140345,0.110963,0.121181,0.109834,-0.219596,0.156399,0.150303,0.153597,0.146782,-0.277996,0.164559,0.164295,0.148904,0.112024,-0.290103,-1.753355,1.789801,-1.556942,1.567654,-1.562009,1.542856,-1.188687,1.266786,4.566474,-4.504133,-2.117387,-1.843701,-1.831073,-1.391026,4.345244,1.638987,-1.736646
570.000000,0.140365,0.110991,0.121204,0.109850,-0.219621,0.156430,0.150326,0.153619,0.146795,-0.278044,0.164581,0.164307,0.148922,0.112039,-0.290162,-1.753859,1.790306,-1.557389,1.568103,-1.562454,1.543302,-1.189039,1.267139,4.567580,-4.505240,-2.118093,-1.844347,-1.831716,-1.391551,4.346321,1.639231,-1.736889
571.000000,0.140385,0.111018,0.121226,0.109866,-0.219647,0.156461,0.150350,0.153640,0.146807,-0.278092,0.164602,0.164318,0.148939,0.112054,-0.290221,-1.754361,1.790809,-1.557836,1.568551,-1.562898,1.543747,-1.189390,1.267491,4.568683,-4.506344,-2.118799,-1.844991,-1.832357,-1.392076,4.347395,1.639475,-1.737133
572.000000,0.140405,0.111046,0.121249,0.109882,-0.219673,0.156492,0.150373,0.153662,0.146820,-0.278141,0.164623,0.164329,0.148957,0.112069,-0.290280,-1.754862,1.791312,-1.558282,1.568998,-1.563341,1.544191,-1.189741,1.267843,4.569783,-4.507447,-2.119503,-1.845634,-1.832996,-1.392599,4.348466,1.639718,-1.737375
573.000000,0.140424,0.111073,0.121271,0.109898,-0.219699,0.156523,0.150396,0.153683,0.146833,-0.278189,0.164644,0.164340,0.148975,0.112084,-0.290338,-1.755362,1.791813,-1.558727,1.569443,-1.563784,1.544635,-1.190090,1.268193,4.570882,-4.508546,-2.120205,-1.846276,-1.833634,-1.393121,4.349535,1.639960,-1.737617
574.000000,0.140444,0.111100,0.121293,0.109915,-0.219724,0.156554,0.150419,0.153705,0.146845,-0.278236,0.164665,0.164352,0.148992,0.112099,-0.290397,-1.755862,1.792314,-1.559170,1.569888,-1.564225,1.545077,-1.190439,1.268543,4.571977,-4.509643,-2.120905,-1.846916,-1.834271,-1.393642,4.350601,1.640202,-1.737858
575.000000,0.140464,0.111128,0.121315,0.109931,-0.219750,0.156585,0.150442,0.153726,0.146858,-0.278284,0.164687,0.164363,0.149010,0.112114,-0.290455,-1.756360,1.792813,-1.559613,1.570332,-1.564665,1.545518,-1.190787,1.268892,4.573070,-4.510738,-2.121604,-1.847554,-1.834907,-1.394162,4.351665,1.640443,-1.738099
576.000000,0.140483,0.111155,0.121338,0.109947,-0.219775,0.156615,0.150465,0.153748,0.146870,-0.278332,0.164708,0.164374,0.149027,0.112129,-0.290514,-1.756856,1.793311,-1.560055,1.570775,-1.565104,1.545959,-1.191135,1.269241,4.574161,-4.511830,-2.122302,-1.848192,-1.835541,-1.394681,4.352726,1.640684,-1.738340
577.000000,0.140503,0.111182,0.121360,0.109963,-0.219800,0.156646,0.150488,0.153769,0.146883,-0.278380,0.164729,0.164385,0.149045,0.112144,-0.290572,-1.757352,1.793808,-1.560496,1.571217,-1.565543,1.546398,-1.191481,1.269588,4.575249,-4.512920,-2.122998,-1.848828,-1.836173,-1.395199,4.353785,1.640924,-1.738579
578.000000,0.140522,0.111209,0.121382,0.109979,-0.219826,0.156677,0.150511,0.153790,0.146895,-0.278427,0.164750,0.164397,0.149062,0.112159,-0.290630,-1.757847,1.794304,-1.560936,1.571658,-1.565980,1.546837,-1.191827,1.269935,4.576335,-4.514007,-2.123693,-1.849462,-1.836805,-1.395716,4.354841,1.641164,-1.738819
579.000000,0.140542,0.111236,0.121404,0.109995,-0.219851,0.156708,0.150534,0.153812,0.146908,-0.278474,0.164771,0.164408,0.149080,0.112174,-0.290688,-1.758341,1.794799,-1.561375,1.572098,-1.566416,1.547274,-1.192172,1.270281,4.577418,-4.515091,-2.124386,-1.850095,-1.837435,-1.396231,4.355894,1.641403,-1.739057
580.000000,0.140561,0.111263,0.121426,0.110010,-0.219876,0.156738,0.150557,0.153833,0.146920,-0.278522,0.164792,0.164419,0.149097,0.112189,-0.290746,-1.758833,1.795292,-1.561813,1.572537,-1.566852,1.547711,-1.192517,1.270627,4.578499,-4.516174,-2.125077,-1.850727,-1.838063,-1.396746,4.356945,1.641641,-1.739295
581.000000,0.140580,0.111290,0.121448,0.110026,-0.219901,0.156769,0.150580,0.153854,0.146933,-0.278569,0.164813,0.164430,0.149115,0.112204,-0.290804,-1.759325,1.795785,-1.562250,1.572976,-1.567286,1.548147,-1.192861,1.270971,4.579578,-4.517254,-2.125767,-1.851358,-1.838690,-1.397259,4.357994,1.641879,-1.739533
582.000000,0.140599,0.111317,0.121469,0.110042,-0.219926,0.156799,0.150603,0.153875,0.146945,-0.278616,0.164834,0.164442,0.149132,0.112219,-0.290862,-1.759815,1.796277,-1.562686,1.573413,-1.567720,1.548581,-1.193203,1.271315,4.580654,-4.518331,-2.126455,-1.851987,-1.839316,-1.397771,4.359040,1.642117,-1.739770
583.000000,0.140619,0.111344,0.121491,0.110058,-0.219951,0.156829,0.150625,0.153896,0.146958,-0.278663,0.164855,0.164453,0.149150,0.112234,-0.290919,-1.760305,1.796767,-1.563121,1.573849,-1.568153,1.549015,-1.193546,1.271658,4.581727,-4.519406,-2.127142,-1.852614,-1.839941,-1.398283,4.360083,1.642354,-1.740007
