epoca,w1_0,w1_1,w1_2,w1_3,w1_4,w1_5,w1_6,w1_7,w1_8,w2_0,w2_1,w2_2,w2_3,w2_4,w2_5,w2_6,w2_7,w2_8,b1_0,b1_1,b1_2,b2_0,b2_1,b2_2
587.000000,-1.593559,-1.126810,0.114716,0.979394,0.460035,0.524849,0.407601,0.656674,0.477639,0.399176,-3.770228,2.592435,-0.526046,-3.119905,3.281605,-6.784183,5.437022,2.595121,-0.925301,-2.358933,-6.750877,3.089113,-2.134420,-5.405459
588.000000,-1.595190,-1.126973,0.114644,0.980197,0.460359,0.525114,0.408037,0.656531,0.477721,0.399445,-3.771477,2.592635,-0.526437,-3.120827,3.283120,-6.786624,5.439580,2.597610,-0.924594,-2.360442,-6.753753,3.090082,-2.135700,-5.408355
589.000000,-1.596822,-1.127137,0.114572,0.980997,0.460682,0.525379,0.408473,0.656387,0.477802,0.399713,-3.772723,2.592835,-0.526828,-3.121746,3.284632,-6.789059,5.442132,2.600094,-0.923886,-2.361948,-6.756623,3.091048,-2.136978,-5.411245
590.000000,-1.598454,-1.127300,0.114501,0.981797,0.461006,0.525643,0.408911,0.656243,0.477883,0.399981,-3.773967,2.593035,-0.527218,-3.122663,3.286142,-6.791489,5.444680,2.602574,-0.923175,-2.363450,-6.759486,3.092012,-2.138255,-5.414129
591.000000,-1.600087,-1.127464,0.114429,0.982595,0.461329,0.525906,0.409351,0.656098,0.477965,0.400248,-3.775208,2.593236,-0.527607,-3.123577,3.287649,-6.793914,5.447222,2.605050,-0.922462,-2.364950,-6.762343,3.092973,-2.139529,-5.417008
592.000000,-1.601720,-1.127627,0.114358,0.983393,0.461652,0.526169,0.409792,0.655953,0.478046,0.400515,-3.776447,2.593436,-0.527997,-3.124489,3.289155,-6.796333,5.449758,2.607521,-0.921747,-2.366447,-6.765194,3.093933,-2.140802,-5.419881
593.000000,-1.603354,-1.127791,0.114286,0.984189,0.461975,0.526432,0.410235,0.655808,0.478127,0.400782,-3.777683,2.593636,-0.528385,-3.125399,3.290659,-6.798747,5.452290,2.609989,-0.921029,-2.367941,-6.768039,3.094890,-2.142073,-5.422749
594.000000,-1.604989,-1.127954,0.114215,0.984983,0.462297,0.526693,0.410679,0.655662,0.478209,0.401049,-3.778917,2.593837,-0.528773,-3.126306,3.292160,-6.801155,5.454817,2.612452,-0.920310,-2.369432,-6.770877,3.095845,-2.143341,-5.425612
595.000000,-1.606624,-1.128117,0.114144,0.985777,0.462620,0.526954,0.411124,0.655516,0.478290,0.401316,-3.780148,2.594038,-0.529161,-3.127211,3.293660,-6.803558,5.457338,2.614912,-0.919588,-2.370920,-6.773710,3.096798,-2.144608,-5.428469
596.000000,-1.608260,-1.128281,0.114073,0.986570,0.462942,0.527215,0.411570,0.655369,0.478372,0.401582,-3.781377,2.594238,-0.529548,-3.128114,3.295157,-6.805955,5.459854,2.617367,-0.918864,-2.372405,-6.776536,3.097748,-2.145874,-5.431321
597.000000,-1.609897,-1.128444,0.114002,0.987361,0.463264,0.527474,0.412018,0.655223,0.478453,0.401848,-3.782603,2.594439,-0.529935,-3.129014,3.296652,-6.808347,5.462365,2.619818,-0.918138,-2.373887,-6.779357,3.098696,-2.147137,-5.434167
598.000000,-1.611534,-1.128607,0.113932,0.988151,0.463586,0.527734,0.412468,0.655076,0.478535,0.402114,-3.783826,2.594640,-0.530322,-3.129912,3.298146,-6.810734,5.464871,2.622265,-0.917410,-2.375367,-6.782171,3.099642,-2.148398,-5.437008
599.000000,-1.613171,-1.128771,0.113861,0.988940,0.463907,0.527992,0.412918,0.654928,0.478616,0.402380,-3.785047,2.594841,-0.530707,-3.130808,3.299637,-6.813116,5.467372,2.624708,-0.916679,-2.376843,-6.784979,3.100586,-2.149658,-5.439843
600.000000,-1.614809,-1.128934,0.113790,0.989728,0.464229,0.528250,0.413370,0.654780,0.478698,0.402645,-3.786265,2.595042,-0.531093,-3.131702,3.301126,-6.815492,5.469868,2.627147,-0.915947,-2.378316,-6.787781,3.101528,-2.150916,-5.442674
601.000000,-1.616448,-1.129097,0.113720,0.990515,0.464550,0.528508,0.413823,0.654632,0.478780,0.402910,-3.787481,2.595243,-0.531478,-3.132593,3.302613,-6.817863,5.472359,2.629582,-0.915212,-2.379787,-6.790578,3.102467,-2.152172,-5.445499
602.000000,-1.618087,-1.129261,0.113650,0.991300,0.464871,0.528764,0.414278,0.654483,0.478861,0.403175,-3.788695,2.595444,-0.531862,-3.133483,3.304098,-6.820229,5.474844,2.632013,-0.914476,-2.381254,-6.793368,3.103404,-2.153426,-5.448318
603.000000,-1.619727,-1.129424,0.113580,0.992085,0.465192,0.529020,0.414734,0.654335,0.478943,0.403440,-3.789906,2.595645,-0.532247,-3.134369,3.305580,-6.822589,5.477325,2.634440,-0.913737,-2.382719,-6.796152,3.104340,-2.154678,-5.451133
604.000000,-1.621367,-1.129587,0.113510,0.992868,0.465512,0.529276,0.415191,0.654185,0.479025,0.403704,-3.791115,2.595847,-0.532630,-3.135254,3.307061,-6.824944,5.479801,2.636863,-0.912996,-2.384181,-6.798931,3.105273,-2.155929,-5.453942
605.000000,-1.623008,-1.129750,0.113440,0.993651,0.465833,0.529531,0.415649,0.654036,0.479107,0.403968,-3.792321,2.596049,-0.533013,-3.136136,3.308540,-6.827295,5.482272,2.639281,-0.912253,-2.385640,-6.801703,3.106204,-2.157178,-5.456745
606.000000,-1.624649,-1.129913,0.113370,0.994432,0.466153,0.529785,0.416108,0.653886,0.479188,0.404232,-3.793524,2.596250,-0.533396,-3.137017,3.310017,-6.829640,5.484737,2.641696,-0.911508,-2.387096,-6.804470,3.107132,-2.158425,-5.459544
607.000000,-1.626291,-1.130077,0.113300,0.995212,0.466473,0.530039,0.416569,0.653736,0.479270,0.404496,-3.794726,2.596452,-0.533779,-3.137895,3.311491,-6.831979,5.487198,2.644107,-0.910761,-2.388549,-6.807231,3.108059,-2.159670,-5.462337
608.000000,-1.627933,-1.130240,0.113231,0.995991,0.466792,0.530292,0.417031,0.653586,0.479352,0.404760,-3.795924,2.596654,-0.534160,-3.138770,3.312964,-6.834314,5.489654,2.646514,-0.910012,-2.390000,-6.809986,3.108983,-2.160913,-5.465125
609.000000,-1.629576,-1.130403,0.113161,0.996769,0.467112,0.530545,0.417494,0.653435,0.479434,0.405023,-3.797121,2.596856,-0.534542,-3.139644,3.314435,-6.836644,5.492105,2.648917,-0.909261,-2.391447,-6.812735,3.109906,-2.162155,-5.467908
610.000000,-1.631219,-1.130566,0.113092,0.997546,0.467431,0.530797,0.417958,0.653284,0.479516,0.405286,-3.798315,2.597059,-0.534923,-3.140515,3.315903,-6.838968,5.494551,2.651317,-0.908508,-2.392892,-6.815478,3.110826,-2.163395,-5.470686
611.000000,-1.632863,-1.130729,0.113023,0.998322,0.467750,0.531048,0.418424,0.653133,0.479598,0.405549,-3.799506,2.597261,-0.535304,-3.141384,3.317370,-6.841288,5.496993,2.653712,-0.907753,-2.394334,-6.818216,3.111744,-2.164633,-5.473459
612.000000,-1.634507,-1.130892,0.112954,0.999097,0.468069,0.531299,0.418890,0.652981,0.479680,0.405811,-3.800696,2.597464,-0.535684,-3.142251,3.318834,-6.843602,5.499429,2.656103,-0.906996,-2.395773,-6.820948,3.112661,-2.165869,-5.476226
613.000000,-1.636151,-1.131055,0.112885,0.999870,0.468387,0.531549,0.419358,0.652829,0.479762,0.406073,-3.801883,2.597666,-0.536063,-3.143116,3.320297,-6.845912,5.501860,2.658491,-0.906237,-2.397209,-6.823674,3.113575,-2.167104,-5.478988
614.000000,-1.637796,-1.131218,0.112816,1.000643,0.468705,0.531799,0.419827,0.652677,0.479845,0.406335,-3.803067,2.597869,-0.536443,-3.143979,3.321757,-6.848216,5.504287,2.660874,-0.905476,-2.398643,-6.826394,3.114487,-2.168337,-5.481746
615.000000,-1.639442,-1.131382,0.112747,1.001415,0.469023,0.532048,0.420297,0.652525,0.479927,0.406597,-3.804249,2.598072,-0.536821,-3.144839,3.323216,-6.850516,5.506709,2.663254,-0.904712,-2.400073,-6.829109,3.115397,-2.169568,-5.484498
616.000000,-1.641087,-1.131545,0.112678,1.002186,0.469341,0.532296,0.420768,0.652372,0.480009,0.406859,-3.805429,2.598276,-0.537200,-3.145698,3.324672,-6.852810,5.509126,2.665630,-0.903947,-2.401501,-6.831818,3.116305,-2.170797,-5.487245
617.000000,-1.642734,-1.131708,0.112610,1.002955,0.469659,0.532544,0.421240,0.652220,0.480091,0.407120,-3.806606,2.598479,-0.537578,-3.146554,3.326127,-6.855100,5.511538,2.668002,-0.903180,-2.402926,-6.834522,3.117211,-2.172025,-5.489987
618.000000,-1.644380,-1.131871,0.112542,1.003724,0.469976,0.532791,0.421713,0.652067,0.480173,0.407381,-3.807781,2.598683,-0.537955,-3.147408,3.327579,-6.857384,5.513946,2.670370,-0.902411,-2.404349,-6.837220,3.118115,-2.173251,-5.492724
619.000000,-1.646027,-1.132034,0.112473,1.004492,0.470293,0.533038,0.422187,0.651913,0.480256,0.407642,-3.808954,2.598887,-0.538333,-3.148260,3.329029,-6.859664,5.516349,2.672734,-0.901640,-2.405768,-6.839912,3.119017,-2.174475,-5.495455
620.000000,-1.647675,-1.132197,0.112405,1.005258,0.470610,0.533284,0.422663,0.651760,0.480338,0.407903,-3.810125,2.599091,-0.538709,-3.149110,3.330478,-6.861939,5.518747,2.675095,-0.900868,-2.407185,-6.842599,3.119917,-2.175697,-5.498182
621.000000,-1.649322,-1.132360,0.112337,1.006024,0.470926,0.533529,0.423139,0.651606,0.480420,0.408163,-3.811293,2.599295,-0.539086,-3.149958,3.331924,-6.864209,5.521140,2.677452,-0.900093,-2.408599,-6.845280,3.120814,-2.176918,-5.500904
622.000000,-1.650970,-1.132523,0.112269,1.006789,0.471242,0.533774,0.423616,0.651452,0.480503,0.408424,-3.812458,2.599499,-0.539461,-3.150803,3.333369,-6.866474,5.523529,2.679805,-0.899316,-2.410010,-6.847956,3.121710,-2.178137,-5.503621
623.000000,-1.652619,-1.132686,0.112202,1.007552,0.471558,0.534018,0.424094,0.651298,0.480585,0.408683,-3.813622,2.599704,-0.539837,-3.151647,3.334811,-6.868735,5.525913,2.682154,-0.898537,-2.411418,-6.850626,3.122604,-2.179354,-5.506333
624.000000,-1.654268,-1.132849,0.112134,1.008315,0.471874,0.534262,0.424574,0.651143,0.480668,0.408943,-3.814783,2.599909,-0.540212,-3.152488,3.336252,-6.870990,5.528292,2.684499,-0.897757,-2.412824,-6.853291,3.123496,-2.180570,-5.509040
625.000000,-1.655917,-1.133012,0.112066,1.009077,0.472189,0.534505,0.425054,0.650989,0.480750,0.409203,-3.815942,2.600114,-0.540586,-3.153327,3.337690,-6.873241,5.530667,2.686841,-0.896975,-2.414227,-6.855950,3.124386,-2.181784,-5.511741
626.000000,-1.657567,-1.133174,0.111999,1.009838,0.472504,0.534748,0.425535,0.650834,0.480833,0.409462,-3.817099,2.600319,-0.540960,-3.154165,3.339127,-6.875487,5.533037,2.689179,-0.896190,-2.415628,-6.858604,3.125274,-2.182996,-5.514438
627.000000,-1.659216,-1.133337,0.111932,1.010598,0.472819,0.534990,0.426018,0.650679,0.480916,0.409721,-3.818253,2.600524,-0.541334,-3.155000,3.340562,-6.877728,5.535402,2.691513,-0.895404,-2.417025,-6.861252,3.126161,-2.184207,-5.517130
628.000000,-1.660867,-1.133500,0.111864,1.011357,0.473134,0.535232,0.426501,0.650524,0.480998,0.409980,-3.819406,2.600730,-0.541708,-3.155833,3.341994,-6.879965,5.537763,2.693843,-0.894616,-2.418420,-6.863895,3.127045,-2.185416,-5.519818
629.000000,-1.662517,-1.133663,0.111797,1.012115,0.473448,0.535472,0.426985,0.650368,0.481081,0.410238,-3.820555,2.600936,-0.542080,-3.156664,3.343425,-6.882196,5.540119,2.696170,-0.893826,-2.419812,-6.866533,3.127927,-2.186623,-5.522500
630.000000,-1.664168,-1.133826,0.111730,1.012872,0.473762,0.535713,0.427470,0.650213,0.481164,0.410497,-3.821703,2.601142,-0.542453,-3.157493,3.344854,-6.884424,5.542470,2.698493,-0.893035,-2.421202,-6.869165,3.128807,-2.187828,-5.525177
631.000000,-1.665819,-1.133989,0.111664,1.013628,0.474075,0.535953,0.427956,0.650057,0.481246,0.410755,-3.822849,2.601349,-0.542825,-3.158320,3.346280,-6.886646,5.544818,2.700812,-0.892241,-2.422588,-6.871792,3.129686,-2.189032,-5.527850
632.000000,-1.667470,-1.134152,0.111597,1.014383,0.474389,0.536192,0.428442,0.649901,0.481329,0.411013,-3.823992,2.601555,-0.543197,-3.159145,3.347705,-6.888864,5.547160,2.703128,-0.891446,-2.423972,-6.874414,3.130562,-2.190235,-5.530517
633.000000,-1.669122,-1.134315,0.111530,1.015138,0.474702,0.536430,0.428930,0.649745,0.481412,0.411270,-3.825133,2.601762,-0.543568,-3.159968,3.349128,-6.891077,5.549498,2.705440,-0.890648,-2.425354,-6.877030,3.131437,-2.191435,-5.533180
634.000000,-1.670774,-1.134478,0.111464,1.015891,0.475015,0.536668,0.429419,0.649589,0.481495,0.411528,-3.826272,2.601969,-0.543939,-3.160789,3.350549,-6.893285,5.551831,2.707748,-0.889850,-2.426732,-6.879641,3.132310,-2.192634,-5.535838
635.000000,-1.672426,-1.134641,0.111398,1.016644,0.475327,0.536906,0.429908,0.649432,0.481578,0.411785,-3.827409,2.602177,-0.544309,-3.161608,3.351968,-6.895489,5.554160,2.710052,-0.889049,-2.428108,-6.882246,3.133181,-2.193831,-5.538491
636.000000,-1.674079,-1.134803,0.111331,1.017395,0.475639,0.537143,0.430398,0.649276,0.481661,0.412042,-3.828543,2.602384,-0.544679,-3.162425,3.353385,-6.897688,5.556485,2.712353,-0.888246,-2.429482,-6.884847,3.134050,-2.195027,-5.541140
637.000000,-1.675732,-1.134966,0.111265,1.018146,0.475951,0.537379,0.430889,0.649119,0.481744,0.412299,-3.829675,2.602592,-0.545049,-3.163240,3.354800,-6.899883,5.558805,2.714651,-0.887442,-2.430853,-6.887442,3.134917,-2.196221,-5.543783
638.000000,-1.677384,-1.135129,0.111199,1.018896,0.476263,0.537615,0.431381,0.648962,0.481827,0.412555,-3.830805,2.602800,-0.545418,-3.164053,3.356213,-6.902073,5.561120,2.716944,-0.886636,-2.432221,-6.890032,3.135782,-2.197413,-5.546422
639.000000,-1.679038,-1.135292,0.111134,1.019645,0.476574,0.537851,0.431874,0.648805,0.481910,0.412811,-3.831933,2.603009,-0.545787,-3.164863,3.357625,-6.904259,5.563431,2.719234,-0.885828,-2.433586,-6.892617,3.136646,-2.198604,-5.549056
640.000000,-1.680691,-1.135455,0.111068,1.020393,0.476885,0.538085,0.432368,0.648648,0.481993,0.413067,-3.833059,2.603217,-0.546155,-3.165672,3.359034,-6.906440,5.565738,2.721521,-0.885018,-2.434949,-6.895197,3.137507,-2.199793,-5.551686
641.000000,-1.682345,-1.135618,0.111002,1.021141,0.477196,0.538319,0.432862,0.648491,0.482076,0.413323,-3.834183,2.603426,-0.546523,-3.166479,3.360441,-6.908617,5.568040,2.723803,-0.884207,-2.436309,-6.897771,3.138367,-2.200981,-5.554310
642.000000,-1.683999,-1.135781,0.110937,1.021887,0.477506,0.538553,0.433357,0.648334,0.482159,0.413579,-3.835304,2.603636,-0.546890,-3.167284,3.361847,-6.910789,5.570338,2.726083,-0.883394,-2.437666,-6.900341,3.139225,-2.202167,-5.556930
643.000000,-1.685653,-1.135943,0.110872,1.022633,0.477816,0.538786,0.433853,0.648176,0.482242,0.413834,-3.836424,2.603845,-0.547258,-3.168087,3.363250,-6.912956,5.572631,2.728358,-0.882579,-2.439021,-6.902905,3.140081,-2.203351,-5.559546
644.000000,-1.687307,-1.136106,0.110806,1.023378,0.478126,0.539019,0.434350,0.648019,0.482325,0.414089,-3.837541,2.604055,-0.547624,-3.168888,3.364652,-6.915119,5.574920,2.730630,-0.881762,-2.440374,-6.905464,3.140936,-2.204534,-5.562156
645.000000,-1.688962,-1.136269,0.110741,1.024122,0.478435,0.539251,0.434847,0.647861,0.482409,0.414344,-3.838656,2.604265,-0.547991,-3.169687,3.366052,-6.917278,5.577205,2.732899,-0.880944,-2.441723,-6.908018,3.141788,-2.205715,-5.564762
646.000000,-1.690616,-1.136432,0.110676,1.024865,0.478744,0.539482,0.435345,0.647703,0.482492,0.414599,-3.839769,2.604476,-0.548357,-3.170485,3.367449,-6.919432,5.579485,2.735164,-0.880124,-2.443070,-6.910567,3.142639,-2.206894,-5.567363
647.000000,-1.692271,-1.136595,0.110612,1.025607,0.479053,0.539713,0.435844,0.647546,0.482575,0.414853,-3.840880,2.604686,-0.548722,-3.171280,3.368845,-6.921582,5.581761,2.737425,-0.879302,-2.444415,-6.913111,3.143488,-2.208072,-5.569960
648.000000,-1.693926,-1.136758,0.110547,1.026349,0.479362,0.539943,0.436343,0.647388,0.482658,0.415107,-3.841989,2.604897,-0.549087,-3.172073,3.370239,-6.923728,5.584033,2.739683,-0.878479,-2.445757,-6.915650,3.144335,-2.209249,-5.572552
649.000000,-1.695582,-1.136920,0.110482,1.027089,0.479670,0.540173,0.436843,0.647230,0.482742,0.415361,-3.843096,2.605109,-0.549452,-3.172865,3.371631,-6.925869,5.586300,2.741937,-0.877653,-2.447096,-6.918184,3.145180,-2.210424,-5.575139
650.000000,-1.697237,-1.137083,0.110418,1.027829,0.479977,0.540403,0.437344,0.647071,0.482825,0.415615,-3.844201,2.605320,-0.549816,-3.173654,3.373022,-6.928006,5.588563,2.744188,-0.876827,-2.448433,-6.920713,3.146024,-2.211597,-5.577722
651.000000,-1.698892,-1.137246,0.110354,1.028568,0.480285,0.540631,0.437846,0.646913,0.482909,0.415869,-3.845303,2.605532,-0.550180,-3.174442,3.374410,-6.930138,5.590822,2.746436,-0.875998,-2.449767,-6.923237,3.146866,-2.212768,-5.580300
652.000000,-1.700548,-1.137409,0.110289,1.029307,0.480592,0.540859,0.438348,0.646755,0.482992,0.416122,-3.846404,2.605744,-0.550544,-3.175227,3.375796,-6.932266,5.593077,2.748679,-0.875168,-2.451099,-6.925756,3.147706,-2.213938,-5.582874
653.000000,-1.702204,-1.137572,0.110225,1.030044,0.480899,0.541087,0.438851,0.646597,0.483076,0.416375,-3.847502,2.605957,-0.550907,-3.176011,3.377181,-6.934390,5.595327,2.750920,-0.874336,-2.452428,-6.928270,3.148544,-2.215107,-5.585443
654.000000,-1.703860,-1.137735,0.110161,1.030781,0.481205,0.541314,0.439355,0.646438,0.483159,0.416628,-3.848599,2.606170,-0.551270,-3.176793,3.378563,-6.936509,5.597573,2.753156,-0.873503,-2.453754,-6.930780,3.149381,-2.216274,-5.588007
655.000000,-1.705516,-1.137897,0.110098,1.031517,0.481511,0.541541,0.439859,0.646280,0.483243,0.416880,-3.849693,2.606383,-0.551632,-3.177573,3.379944,-6.938625,5.599815,2.755390,-0.872668,-2.455078,-6.933284,3.150216,-2.217439,-5.590567
656.000000,-1.707172,-1.138060,0.110034,1.032252,0.481817,0.541767,0.440364,0.646121,0.483326,0.417133,-3.850786,2.606597,-0.551994,-3.178351,3.381323,-6.940736,5.602053,2.757620,-0.871831,-2.456399,-6.935783,3.151049,-2.218603,-5.593123
657.000000,-1.708828,-1.138223,0.109970,1.032987,0.482122,0.541993,0.440869,0.645963,0.483410,0.417385,-3.851876,2.606811,-0.552356,-3.179127,3.382700,-6.942842,5.604286,2.759846,-0.870993,-2.457718,-6.938278,3.151881,-2.219766,-5.595673
658.000000,-1.710485,-1.138386,0.109907,1.033720,0.482427,0.542218,0.441375,0.645804,0.483494,0.417637,-3.852965,2.607025,-0.552717,-3.179902,3.384075,-6.944945,5.606515,2.762069,-0.870153,-2.459035,-6.940767,3.152710,-2.220926,-5.598220
659.000000,-1.712141,-1.138549,0.109844,1.034453,0.482732,0.542442,0.441882,0.645646,0.483577,0.417888,-3.854051,2.607240,-0.553078,-3.180674,3.385448,-6.947043,5.608740,2.764289,-0.869312,-2.460348,-6.943252,3.153539,-2.222086,-5.600762
660.000000,-1.713798,-1.138712,0.109780,1.035185,0.483036,0.542666,0.442389,0.645487,0.483661,0.418140,-3.855135,2.607454,-0.553438,-3.181445,3.386820,-6.949137,5.610961,2.766505,-0.868469,-2.461660,-6.945732,3.154365,-2.223243,-5.603299
661.000000,-1.715454,-1.138875,0.109717,1.035917,0.483340,0.542889,0.442896,0.645328,0.483745,0.418391,-3.856218,2.607670,-0.553798,-3.182213,3.388189,-6.951227,5.613178,2.768717,-0.867624,-2.462969,-6.948208,3.155190,-2.224399,-5.605832
662.000000,-1.717111,-1.139038,0.109654,1.036648,0.483644,0.543112,0.443405,0.645170,0.483829,0.418642,-3.857298,2.607885,-0.554158,-3.182980,3.389557,-6.953312,5.615391,2.770927,-0.866778,-2.464275,-6.950678,3.156013,-2.225554,-5.608361
663.000000,-1.718768,-1.139200,0.109592,1.037378,0.483947,0.543335,0.443914,0.645011,0.483912,0.418893,-3.858377,2.608101,-0.554517,-3.183746,3.390923,-6.955394,5.617599,2.773133,-0.865930,-2.465579,-6.953144,3.156834,-2.226707,-5.610885
664.000000,-1.720425,-1.139363,0.109529,1.038107,0.484250,0.543557,0.444423,0.644852,0.483996,0.419143,-3.859453,2.608318,-0.554876,-3.184509,3.392287,-6.957471,5.619804,2.775335,-0.865081,-2.466880,-6.955605,3.157654,-2.227859,-5.613405
665.000000,-1.722082,-1.139526,0.109467,1.038835,0.484553,0.543778,0.444933,0.644693,0.484080,0.419394,-3.860527,2.608534,-0.555234,-3.185270,3.393649,-6.959545,5.622004,2.777534,-0.864230,-2.468179,-6.958061,3.158472,-2.229009,-5.615920
666.000000,-1.723739,-1.139689,0.109404,1.039563,0.484855,0.543999,0.445443,0.644534,0.484164,0.419644,-3.861600,2.608751,-0.555593,-3.186030,3.395009,-6.961614,5.624200,2.779730,-0.863377,-2.469475,-6.960513,3.159288,-2.230158,-5.618431
667.000000,-1.725396,-1.139852,0.109342,1.040290,0.485157,0.544219,0.445954,0.644376,0.484248,0.419894,-3.862671,2.608969,-0.555950,-3.186788,3.396367,-6.963679,5.626392,2.781922,-0.862523,-2.470769,-6.962959,3.160103,-2.231305,-5.620938
668.000000,-1.727053,-1.140015,0.109280,1.041017,0.485458,0.544439,0.446466,0.644217,0.484332,0.420143,-3.863739,2.609187,-0.556308,-3.187544,3.397724,-6.965740,5.628580,2.784111,-0.861668,-2.472060,-6.965401,3.160916,-2.232451,-5.623440
669.000000,-1.728710,-1.140178,0.109218,1.041742,0.485759,0.544658,0.446978,0.644058,0.484416,0.420393,-3.864806,2.609405,-0.556665,-3.188298,3.399079,-6.967797,5.630765,2.786297,-0.860811,-2.473349,-6.967839,3.161727,-2.233595,-5.625938
670.000000,-1.730367,-1.140341,0.109156,1.042467,0.486060,0.544877,0.447490,0.643899,0.484500,0.420642,-3.865871,2.609623,-0.557021,-3.189051,3.400431,-6.969849,5.632945,2.788479,-0.859952,-2.474635,-6.970272,3.162537,-2.234737,-5.628431
671.000000,-1.732024,-1.140504,0.109094,1.043192,0.486360,0.545095,0.448003,0.643740,0.484584,0.420891,-3.866933,2.609842,-0.557377,-3.189801,3.401782,-6.971898,5.635121,2.790658,-0.859092,-2.475919,-6.972700,3.163345,-2.235879,-5.630921
672.000000,-1.733681,-1.140667,0.109033,1.043915,0.486660,0.545313,0.448516,0.643582,0.484668,0.421140,-3.867994,2.610061,-0.557733,-3.190550,3.403132,-6.973943,5.637293,2.792834,-0.858231,-2.477201,-6.975123,3.164152,-2.237018,-5.633405
673.000000,-1.735338,-1.140830,0.108971,1.044638,0.486960,0.545530,0.449030,0.643423,0.484752,0.421388,-3.869053,2.610281,-0.558089,-3.191297,3.404479,-6.975984,5.639461,2.795006,-0.857368,-2.478480,-6.977542,3.164957,-2.238156,-5.635886
674.000000,-1.736995,-1.140993,0.108910,1.045361,0.487259,0.545747,0.449544,0.643264,0.484837,0.421636,-3.870110,2.610501,-0.558444,-3.192043,3.405824,-6.978020,5.641625,2.797175,-0.856503,-2.479756,-6.979957,3.165760,-2.239293,-5.638362
